,Pgrid,Ppv,Load,PBESS,EBESS,Pev,Eev,ev_status,chi_pv,tariff,pv_available,pv_used
2000-01-09 07:10:00,5.0,0.0,1.754562627,0.006315789473684497,0.5,3.2391215835263156,23.540769692218095,0.313632112,0.0,0.7,0.0,0.0
2000-01-09 07:15:00,5.0,0.0,1.750356902,0.0063157894736836084,0.5,3.243327308526316,23.78401924035757,0.313632112,0.0,0.7,0.0,0.0
2000-01-09 07:20:00,5.0,0.0,1.7341962690000001,0.0063157894736836084,0.5,3.259487941526316,24.028480835972044,0.313632112,0.0,0.7,0.0,0.0
2000-01-09 07:25:00,5.0,0.0,1.717465861,0.0063157894736836084,0.5,3.276218349526316,24.274197212186518,0.313632112,0.0,0.7,0.0,0.0
2000-01-09 07:30:00,5.0,0.0,1.700735454,0.006315789473684497,0.5,3.292948756526316,24.52116836892599,0.313632112,0.0,0.7,0.0,0.0
2000-01-09 07:35:00,5.0,0.0,1.66060011,0.0063157894736836084,0.5,3.333084100526316,24.771149676465466,0.313632112,0.0,0.7,0.0,0.0
2000-01-09 07:40:00,5.0,0.0,1.619347813,0.0063157894736836084,0.5,3.374336397526316,25.02422490627994,0.313632112,0.0,0.7,0.0,0.0
2000-01-09 07:45:00,5.0,0.0,1.578095516,0.006315789473684497,0.5,3.4155886945263156,25.280394058369414,0.313632112,0.0,0.7,0.0,0.0
2000-01-09 07:50:00,1.3239586344736844,0.0,1.3176428450000002,0.006315789473684275,0.5,0.0,25.280394058369414,0.313632112,0.0,0.7,0.0,0.0
2000-01-09 07:55:00,5.0,0.0,1.0467155419999998,0.0063157894736836084,0.5,3.946968668526316,25.576416708508887,0.313632112,0.0,0.7,0.0,0.0
2000-01-09 08:00:00,0.7821040276736841,0.0,0.7757882382,0.0063157894736841635,0.5,0.0,25.576416708508887,0.313632112,0.0,0.7,0.0,0.0
2000-01-09 08:05:00,5.0,0.0,0.5868888085,0.006315789473684497,0.5,4.406795402026315,25.90692636366086,0.313632112,0.0,0.7,0.0,0.0
2000-01-09 08:10:00,5.0,0.0,0.40191427479999997,0.006315789473684497,0.5,4.591769935726315,26.251309108840335,0.313632112,0.0,0.7,0.0,0.0
2000-01-09 08:15:00,5.0,0.0,0.2169397411,0.006315789473684497,0.5,4.7767444694263155,26.60956494404731,0.313632112,0.0,0.7,0.0,0.0
2000-01-09 08:20:00,5.0,0.0,0.2084826161,0.006315789473684497,0.5,4.785201594426315,26.968455063629285,0.313632112,0.0,0.7,0.0,0.0
2000-01-09 08:25:00,5.0,0.0,0.2084826161,0.006315789473684497,0.5,4.785201594426315,27.32734518321126,0.313632112,0.0,0.7,0.0,0.0
2000-01-09 08:30:00,5.0,0.0,0.2084826161,0.006315789473684497,0.5,4.785201594426315,27.686235302793236,0.313632112,0.0,0.7,0.0,0.0
2000-01-09 08:35:00,5.0,0.0,0.2084826161,0.006315789473684497,0.5,4.785201594426315,28.04512542237521,0.313632112,0.0,0.7,0.0,0.0
2000-01-09 08:40:00,5.0,0.0,0.2084826161,0.006315789473684497,0.5,4.785201594426315,28.404015541957186,0.313632112,0.0,0.7,0.0,0.0
2000-01-09 08:45:00,5.0,0.0,0.2084826161,0.006315789473684497,0.5,4.785201594426315,28.76290566153916,0.313632112,0.0,0.7,0.0,0.0
2000-01-09 08:50:00,5.0,0.0024940500693679977,0.2084826161,0.0063157894736842165,0.5,4.787695644495684,29.121982834876338,0.313632112,0.0,0.7,0.0024940500693679977,0.0024940500693679977
2000-01-09 08:55:00,5.0,0.005107905253784678,0.2084826161,0.0063157894736842165,0.5,4.790309499680101,29.481256047352346,0.313632112,0.0,0.7,0.005107905253784678,0.005107905253784678
2000-01-09 09:00:00,5.0,0.007721760438200407,0.2084826161,0.0063157894736842165,0.5,4.792923354864516,29.840725298967186,0.313632112,0.0,0.7,0.007721760438200407,0.007721760438200407
2000-01-09 09:05:00,5.0,0.011071423859826826,0.2084826161,2.67892612732233,0.711581651746351,2.123662680437519,30.0,0.313632112,0.0,0.7,0.011071423859826826,0.011071423859826826
2000-01-09 09:10:00,5.0,0.014456478973159872,0.2084826161,4.805973862873161,1.0913430009053966,0.0,30.0,0.0,0.0,0.7,0.014456478973159872,0.014456478973159872
2000-01-09 09:15:00,5.0,0.017841534086492916,0.2084826161,4.8093589179864935,1.4709925722450885,0.0,0.0,0.0,0.0,0.7,0.017841534086492916,0.017841534086492916
2000-01-09 09:20:00,5.0,0.01980778828109305,0.2084826161,4.811325172181094,1.8504181558038464,0.0,0.0,0.0,0.0,0.7,0.01980778828109305,0.01980778828109305
2000-01-09 09:25:00,5.0,0.02170571050407652,0.2084826161,4.813223094404077,2.2296145659550315,0.0,0.0,0.0,0.0,0.7,0.02170571050407652,0.02170571050407652
2000-01-09 09:30:00,5.0,0.023603632727059995,0.2084826161,4.815121016627061,2.608582031872052,0.0,0.0,0.0,0.0,0.7,0.023603632727059995,0.023603632727059995
2000-01-09 09:35:00,5.0,0.02550607739733633,0.2084826161,4.817023461297337,2.9873211405262188,0.0,0.0,0.0,0.0,0.7,0.02550607739733633,0.02550607739733633
2000-01-09 09:40:00,5.0,0.027408740160322537,0.2084826161,4.818926124060323,3.3658321375404676,0.0,0.0,0.0,0.0,0.7,0.027408740160322537,0.027408740160322537
2000-01-09 09:45:00,5.0,0.02931140292330944,0.2084826161,4.82082878682331,3.744115251026439,0.0,0.0,0.0,0.0,0.7,0.02931140292330944,0.02931140292330944
2000-01-09 09:50:00,5.0,0.031219293930172188,0.2084826161,4.822736677830173,4.1221711227703,0.0,0.0,0.0,0.0,0.7,0.031219293930172188,0.031219293930172188
2000-01-09 09:55:00,5.0,0.0331274373943458,0.2084826161,4.8246448212943465,4.5,0.0,0.0,0.0,0.0,0.7,0.0331274373943458,0.0331274373943458
2000-01-09 10:00:00,0.17344703524148056,0.035035580858519426,0.2084826161,0.0,4.4955,0.0,0.0,0.0,0.0,1.0,0.035035580858519426,0.035035580858519426
2000-01-09 10:05:00,0.17153671526673078,0.03694590083326921,0.2084826161,0.0,4.4910045,0.0,0.0,0.0,0.0,1.0,0.03694590083326921,0.03694590083326921
2000-01-09 10:10:00,0.16962629005782814,0.03885632604217185,0.2084826161,0.0,4.4865134955,0.0,0.0,0.0,0.0,1.0,0.03885632604217185,0.03885632604217185
2000-01-09 10:15:00,0.16771586484892548,0.0407667512510745,0.2084826161,0.0,4.482026982004499,0.0,0.0,0.0,0.0,1.0,0.0407667512510745,0.0407667512510745
2000-01-09 10:20:00,0.15215440477999997,0.05632821132,0.2084826161,0.0,4.477544955022495,0.0,0.0,0.0,0.0,1.0,0.05632821132,0.05632821132
2000-01-09 10:25:00,0.1359320615945368,0.07255055450546317,0.2084826161,0.0,4.473067410067473,0.0,0.0,0.0,0.0,1.0,0.07255055450546317,0.07255055450546317
2000-01-09 10:30:00,0.11970971841249285,0.08877289768750714,0.2084826161,0.0,4.468594342657405,0.0,0.0,0.0,0.0,1.0,0.08877289768750714,0.08877289768750714
2000-01-09 10:35:00,0.10341685110269759,0.1050657649973024,0.2084826161,0.0,4.464125748314748,0.0,0.0,0.0,0.0,1.0,0.1050657649973024,0.1050657649973024
2000-01-09 10:40:00,0.08712056510631812,0.12136205099368187,0.2084826161,0.0,4.459661622566434,0.0,0.0,0.0,0.0,1.0,0.12136205099368187,0.12136205099368187
2000-01-09 10:45:00,0.07082427910993863,0.13765833699006136,0.2084826161,0.0,4.455201960943867,0.0,0.0,0.0,0.0,1.0,0.13765833699006136,0.13765833699006136
2000-01-09 10:50:00,0.05322828211332087,0.15525433398667912,0.2084826161,0.0,4.450746758982923,0.0,0.0,0.0,0.0,1.0,0.15525433398667912,0.15525433398667912
2000-01-09 10:55:00,0.03556919952426846,0.17291341657573153,0.2084826161,0.0,4.44629601222394,0.0,0.0,0.0,0.0,1.0,0.17291341657573153,0.17291341657573153
2000-01-09 11:00:00,0.017910116935222486,0.1905724991647775,0.2084826161,0.0,4.441849716211716,0.0,0.0,0.0,0.0,1.0,0.1905724991647775,0.1905724991647775
2000-01-09 11:05:00,0.011658591638297161,0.19682402446170283,0.2084826161,0.0,4.437407866495504,0.0,0.0,0.0,0.0,1.0,0.19682402446170283,0.19682402446170283
2000-01-09 11:10:00,0.005961484208872325,0.20252113189112766,0.2084826161,0.0,4.432970458629009,0.0,0.0,0.0,0.0,1.0,0.20252113189112766,0.20252113189112766
2000-01-09 11:15:00,0.00026437677944751714,0.20821823932055247,0.2084826161,0.0,4.428537488170379,0.0,0.0,0.0,0.0,1.0,0.20821823932055247,0.20821823932055247
2000-01-09 11:20:00,0.0,0.20848261606304822,0.2084826161,0.0,4.424108950679283,0.0,0.0,0.0,0.0,1.0,0.20848261606304822,0.20848261606304822
2000-01-09 11:25:00,0.0,0.20848261606304944,0.2084826161,0.0,4.419684841725679,0.0,0.0,0.0,0.0,1.0,0.20848261606304944,0.20848261606304944
2000-01-09 11:30:00,0.0,0.20848261606305063,0.2084826161,0.0,4.415265156881028,0.0,0.0,0.0,0.0,1.0,0.20848261606305063,0.20848261606305063
2000-01-09 11:35:00,0.0,0.20848261606305069,0.2084826161,0.0,4.410849891721222,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 11:40:00,0.0,0.20848261606305069,0.2084826161,0.0,4.406439041826576,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 11:45:00,0.0,0.20848261606305069,0.2084826161,0.0,4.402032602781825,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 11:50:00,0.0,0.20848261606305069,0.2084826161,0.0,4.397630570176118,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 11:55:00,0.0,0.20848261606305069,0.2084826161,0.0,4.393232939603017,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 12:00:00,0.0,0.20848261606305069,0.2084826161,0.0,4.388839706660489,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 12:05:00,0.0,0.20848261606305069,0.2084826161,0.0,4.384450866950904,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 12:10:00,0.0,0.20848261606305069,0.2084826161,0.0,4.3800664160810285,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 12:15:00,0.0,0.20848261606305069,0.2084826161,0.0,4.375686349662023,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 12:20:00,0.0,0.20848261606305066,0.2084826161,0.0,4.371310663309436,0.0,0.0,0.0,0.0,1.0,0.20848261606305066,0.20848261606305066
2000-01-09 12:25:00,0.0,0.20848261606305063,0.2084826161,0.0,4.366939352643202,0.0,0.0,0.0,0.0,1.0,0.20848261606305063,0.20848261606305063
2000-01-09 12:30:00,0.0,0.2084826160630506,0.2084826161,0.0,4.3625724132876345,0.0,0.0,0.0,0.0,1.0,0.2084826160630506,0.2084826160630506
2000-01-09 12:35:00,0.0,0.20848261606305063,0.2084826161,0.0,4.358209840871422,0.0,0.0,0.0,0.0,1.0,0.20848261606305063,0.20848261606305063
2000-01-09 12:40:00,0.0,0.20848261606305066,0.2084826161,0.0,4.353851631027625,0.0,0.0,0.0,0.0,1.0,0.20848261606305066,0.20848261606305066
2000-01-09 12:45:00,0.0,0.20848261606305069,0.2084826161,0.0,4.349497779393673,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 12:50:00,0.0,0.20848261606305069,0.2084826161,0.0,4.345148281611354,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 12:55:00,0.0,0.20848261606305069,0.2084826161,0.0,4.340803133326817,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 13:00:00,0.0,0.20848261606305069,0.2084826161,0.0,4.336462330190566,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 13:05:00,0.0,0.20848261606305069,0.2084826161,0.0,4.33212586785745,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 13:10:00,0.0,0.20848261606305069,0.2084826161,0.0,4.327793741986668,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 13:15:00,0.0,0.20848261606305069,0.2084826161,0.0,4.323465948241757,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 13:20:00,0.0,0.20848261606305069,0.2084826161,0.0,4.31914248229059,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 13:25:00,0.0,0.20848261606305069,0.2084826161,0.0,4.314823339805375,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 13:30:00,0.0,0.20848261606305069,0.2084826161,0.0,4.310508516462645,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 13:35:00,0.0,0.20848261606305069,0.2084826161,0.0,4.306198007943257,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 13:40:00,0.0,0.20848261606305069,0.2084826161,0.0,4.301891809932389,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 13:45:00,0.0,0.20848261606305069,0.2084826161,0.0,4.297589918119532,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 13:50:00,0.0,0.20848261606305069,0.2084826161,0.0,4.293292328198487,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 13:55:00,0.0,0.20848261606305069,0.2084826161,0.0,4.288999035867364,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 14:00:00,0.0,0.20848261606305069,0.2084826161,0.0,4.284710036828572,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 14:05:00,0.0,0.20848261606305069,0.2084826161,0.0,4.280425326788818,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 14:10:00,0.0,0.20848261606305069,0.2084826161,0.0,4.276144901459105,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 14:15:00,0.0,0.20848261606305069,0.2084826161,0.0,4.2718687565547215,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 14:20:00,0.0,0.20848261606305069,0.2084826161,0.0,4.267596887795242,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 14:25:00,0.0,0.20848261606305069,0.2084826161,0.0,4.2633292909045215,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 14:30:00,0.0,0.20848261606305069,0.2084826161,0.0,4.259065961610692,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 14:35:00,0.0,0.20848261606305069,0.2084826161,0.0,4.254806895646157,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 14:40:00,0.0,0.20848261606305069,0.2084826161,0.0,4.250552088747586,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 14:45:00,0.0,0.20848261606305069,0.2084826161,0.0,4.246301536655913,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 14:50:00,0.0,0.20848261606305069,0.2084826161,0.0,4.242055235116332,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 14:55:00,0.0,0.20848261606305069,0.2084826161,0.0,4.237813179878291,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 15:00:00,0.0,0.20848261606305069,0.2084826161,0.0,4.233575366695488,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 15:05:00,0.0,0.20848261606305069,0.2084826161,0.0,4.229341791325868,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 15:10:00,0.0,0.20848261606305069,0.2084826161,0.0,4.2251124495316175,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 15:15:00,0.0,0.20848261606305069,0.2084826161,0.0,4.220887337079161,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 15:20:00,0.0,0.20848261606305069,0.2084826161,0.0,4.216666666666667,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 15:25:00,0.0,0.20848261606305069,0.2084826161,0.0,4.212449783286493,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 15:30:00,0.0,0.20848261606305069,0.2084826161,0.0,4.208237333500282,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 15:35:00,0.0,0.20848261606305069,0.2084826161,0.0,4.204029096163857,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 15:40:00,0.0,0.20848261606305069,0.2084826161,0.0,4.199825067064768,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 15:45:00,0.0,0.20848261606305069,0.2084826161,0.0,4.195625241994778,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 15:50:00,0.0,0.20848261606305082,0.2084826161,0.0,4.191429616749859,0.0,0.0,0.0,0.0,1.0,0.20848261606305082,0.20848261606305082
2000-01-09 15:55:00,0.0,0.20848261606305082,0.2084826161,0.0,4.187238187130184,0.0,0.0,0.0,0.0,1.0,0.20848261606305082,0.20848261606305082
2000-01-09 16:00:00,0.0,0.20848261606305082,0.2084826161,0.0,4.183050948940129,0.0,0.0,0.0,0.0,1.0,0.20848261606305082,0.20848261606305082
2000-01-09 16:05:00,0.0,0.20848261606305082,0.2084826161,0.0,4.178867897988264,0.0,0.0,0.0,0.0,1.0,0.20848261606305082,0.20848261606305082
2000-01-09 16:10:00,0.0,0.20848261606305082,0.2084826161,0.0,4.17468903008735,0.0,0.0,0.0,0.0,1.0,0.20848261606305082,0.20848261606305082
2000-01-09 16:15:00,0.0,0.20848261606305069,0.2084826161,0.0,4.170514341054338,0.0,0.0,0.0,0.0,1.0,0.20848261606305069,0.20848261606305069
2000-01-09 16:20:00,0.0,0.6145558619595997,0.6145559932,0.0,4.166343816323419,0.0,0.0,0.0,0.0,1.0,0.6145558619595997,0.6145558619595997
2000-01-09 16:25:00,0.0,1.0409005256986628,1.040900795,0.0,4.162177451187406,0.0,0.0,0.0,0.0,1.0,1.0409005256986628,1.0409005256986628
2000-01-09 16:30:00,0.0,1.4672451894378815,1.467245596,0.0,4.158015241550052,0.0,0.0,0.0,0.0,1.0,1.4672451894378815,1.4672451894378815
2000-01-09 16:35:00,3.8654138858618126e-06,1.5170386415861141,1.517042507,0.0,4.153857226308502,0.0,0.0,0.0,0.0,1.0,1.5170386415861141,1.5170386415861141
2000-01-09 16:40:00,7.489763165668961e-06,1.5480107392368343,1.548018229,0.0,4.149703369082194,0.0,0.0,0.0,0.0,1.0,1.5480107392368343,1.5480107392368343
2000-01-09 16:45:00,1.111411244503202e-05,1.578982836887555,1.578993951,0.0,4.145553665713112,0.0,0.0,0.0,0.0,1.0,1.578982836887555,1.578982836887555
2000-01-09 16:50:00,0.4089858906707997,1.2228378833292002,1.631823774,0.0,4.141408112047399,0.0,0.0,0.0,0.0,1.0,1.2228378833292002,1.2228378833292002
2000-01-09 16:55:00,0.8384282204920864,0.8473190955079136,1.685747316,0.0,4.137266703935352,0.0,0.0,0.0,0.0,1.0,0.8473190955079136,0.8473190955079136
2000-01-09 17:00:00,1.267870551313373,0.4718003076866271,1.739670859,0.0,4.133129437231417,0.0,0.0,0.0,0.0,1.0,0.4718003076866271,0.4718003076866271
2000-01-09 17:05:00,1.4296645960335135,0.30980968496648653,1.7394742810000001,0.0,4.128996307794186,0.0,0.0,0.0,0.0,1.0,0.30980968496648653,0.30980968496648653
2000-01-09 17:10:00,1.578046947755809,0.15851882824419095,1.736565776,0.0,4.124867311486391,0.0,0.0,0.0,0.0,1.0,0.15851882824419095,0.15851882824419095
2000-01-09 17:15:00,1.7264293004781597,0.007227971521840175,1.7336572719999999,0.0,4.120742444174905,0.0,0.0,0.0,0.0,1.0,0.007227971521840175,0.007227971521840175
2000-01-09 17:20:00,1.730443839,0.0,1.730443839,0.0,4.11662170173073,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2000-01-09 17:25:00,1.727215107,0.0,1.727215107,0.0,4.112505080028999,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2000-01-09 17:30:00,1.723986375,0.0,1.723986375,0.0,4.1083925749489705,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2000-01-09 17:35:00,1.720610373,0.0,1.720610373,0.0,4.1042841823740215,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2000-01-09 17:40:00,1.717226974,0.0,1.717226974,0.0,4.100179898191647,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2000-01-09 17:45:00,1.713843574,0.0,1.713843574,0.0,4.096079718293455,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2000-01-09 17:50:00,3.6268607185103736,0.0,1.7110597459999999,1.9158009725103735,4.243650793650794,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2000-01-09 17:55:00,5.0,0.0,1.7083060760000002,3.2916939239999996,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2000-01-09 18:00:00,0.0,0.0,1.705552406,-1.705552406,4.3458901398245615,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 18:05:00,0.0,0.0,1.702726363,-1.702726363,4.19218228801807,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 18:10:00,0.0,0.0,1.699896676,-1.699896676,4.03887636222128,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 18:15:00,0.0,0.0,1.6970669889999999,-1.6970669889999999,3.885971960508181,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 18:20:00,0.0,0.0,2.269792589,-2.269792589,3.682981375477498,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 18:25:00,0.0,0.0,2.871540104,-2.871540104,3.427408911295003,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 18:30:00,0.0,0.0,3.473287619,-3.473287619,3.119307149839848,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 18:35:00,0.0,0.0,3.509977551,-3.509977551,2.8082950750584295,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 18:40:00,0.0,0.0,3.518139318,-3.518139318,2.4968780678781077,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 18:45:00,0.0,0.0,3.526301085,-3.526301085,2.185056533231282,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 18:50:00,0.0,0.0,2.757732152,-2.757732152,1.9409651475752439,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 18:55:00,0.0,0.0,1.949899346,-1.949899346,1.767980380146967,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 19:00:00,0.0,0.0,1.14206654,-1.14206654,1.6660311243282235,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 19:05:00,0.0,0.0,1.318160858,-1.318160858,1.5487369477652988,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 19:10:00,0.0,0.0,1.544054853,-1.544054853,1.4117448026596386,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 19:15:00,0.0,0.0,1.769948847,-1.769948847,1.2550743870675054,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 19:20:00,0.0,0.0,1.7712724530000001,-1.7712724530000001,1.0984445361014905,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 19:25:00,0.0,0.0,1.7612156890000001,-1.7612156890000001,0.9428534872671434,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 19:30:00,0.0,0.0,1.751158925,-1.751158925,0.7883002017623323,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 19:35:00,0.0,0.0,1.821273323,-1.821273323,0.6277510837535524,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 19:40:00,0.6023251355464896,0.0,1.895455543,-1.2931304074535104,0.5136908407879118,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 19:45:00,1.969637762,0.0,1.969637762,0.0,0.5131771499471239,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 19:50:00,1.929840817,0.0,1.929840817,0.0,0.5126639727971767,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 19:55:00,1.884253478,0.0,1.884253478,0.0,0.5121513088243795,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 20:00:00,1.8386661389999999,0.0,1.8386661389999999,0.0,0.511639157515555,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 20:05:00,1.801058387,0.0,1.801058387,0.0,0.5111275183580394,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 20:10:00,1.763856518,0.0,1.763856518,0.0,0.5106163908396814,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 20:15:00,1.72665465,0.0,1.72665465,0.0,0.5101057744488416,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 20:20:00,1.3447604340000001,0.0,1.3447604340000001,0.0,0.5095956686743927,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 20:25:00,0.945311627,0.0,0.945311627,0.0,0.5090860730057182,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 20:30:00,0.5458628202,0.0,0.5458628202,0.0,0.5085769869327125,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 20:35:00,0.9357825982000001,0.0,0.9357825982000001,0.0,0.5080684099457797,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 20:40:00,1.3659533309999998,0.0,1.3659533309999998,0.0,0.507560341535834,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 20:45:00,1.7961240649999999,0.0,1.7961240649999999,0.0,0.5070527811942981,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 20:50:00,1.81366246,0.0,1.81366246,0.0,0.5065457284131037,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 20:55:00,1.810134165,0.0,1.810134165,0.0,0.5060391826846905,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 21:00:00,1.80660587,0.0,1.80660587,0.0,0.5055331435020057,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 21:05:00,1.809588357,0.0,1.809588357,0.0,0.5050276103585037,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 21:10:00,1.812903659,0.0,1.812903659,0.0,0.5045225827481452,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 21:15:00,1.8162189599999998,0.0,1.8162189599999998,0.0,0.5040180601653971,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 21:20:00,1.806868545,0.0,1.806868545,0.0,0.5035140421052317,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 21:25:00,1.796869892,0.0,1.796869892,0.0,0.5030105280631264,0.0,0.0,0.0,0.0,1.3,0.0,0.0
2000-01-09 21:30:00,1.7868712390000001,0.0,1.7868712390000001,0.0,0.5025075175350633,0.0,0.0,0.0,0.0,1.3,0.0,0.0
